basin_id,aridity_index,mean_realized_arz_mm,max_realized_arz_mm,theta_cap_mean
5595730,0.8614158630371094,48.1590996159757,92.90009999275208,99.90888214111328
6037500,1.0822819471359253,158.69791575273604,432.1998291015625,775.4290771484375
6043500,1.2236248254776,58.190472816720366,130.680655002594,182.382080078125
6154410,1.6006433963775637,53.17478849209449,204.5439300537109,412.7776184082031
6188000,1.123817801475525,37.45804057371053,85.32160902023315,107.28465270996094
6191500,1.540149211883545,37.746915943405234,89.06642121076584,101.36021423339844
6221400,1.9377528429031368,8.111788059029896,22.200386242941025,24.398786544799805
6224000,1.7478702068328855,14.022488476706153,33.97974333167076,46.32190704345703
6278300,1.3194775581359863,20.430333953167885,45.62447407841682,57.69711685180664
6280300,1.3031617403030396,24.716879983369527,52.455867528915405,65.1785659790039
6289000,1.4459497928619385,66.39916120286536,158.04616355895996,290.3451538085937
6291500,1.9870622158050537,59.29247452634424,162.60659217834473,295.0859069824219
6311000,1.6762200593948364,43.42216224647783,125.31561946868896,196.88442993164065
6332515,2.0428178310394287,68.25481016963563,165.53355407714844,1168.009521484375
6339100,1.8333618640899656,73.16186653703946,172.08859252929688,1242.1580810546875
6339500,1.900624394416809,67.5874772640144,171.91264724731445,1258.52734375
6344600,1.8733030557632449,67.06724197643912,172.3842315673828,1278.204833984375
6350000,2.0174014568328857,66.20711784481153,165.27434921264648,1312.423095703125
6352000,2.130794048309326,72.04986312428973,163.08071899414062,1326.4415283203125
6353000,2.680606842041016,80.40017468417119,169.4851303100586,1421.3798828125
6354000,2.320103883743286,76.8915398213567,170.64836502075195,1445.6719970703125
6360500,1.919934868812561,85.40896192530816,215.54706573486328,1421.8543701171875
6404000,1.5631996393203735,64.27977935657337,169.24916458129883,597.0847778320312
6406000,1.6603947877883911,68.55737414971867,184.6569118499756,749.7056884765625
6408700,1.2802454233169556,90.62254215135346,194.8723793029785,735.6141967773438
6409000,1.501588225364685,77.21755005804634,175.8383903503418,703.8591918945312
