P,PET,LAI,slope,sand,basin_id
-10.619927384095702,-72.86252778358126,-5.595957346260132,2.872073839160972,-11.165246239078991,3180500
-5.348710066585942,-85.75910486696394,-14.40968620122479,6.432876726338512,-3.450630817086501,3182500
-10.564829080666657,-85.77910185945335,-13.619531422163691,6.539373539765335,-8.82110026459469,3186500
-8.944375371168091,-83.3657169606117,-15.256902632609156,4.673782775476961,-3.696096975851826,3187500
-3.646261158823096,-55.6840071891228,-8.099623094845857,1.9040016437493348,8.39244987627637,3213700
-5.116711173846685,-53.67099397092213,0.2693652153290319,5.098345549036642,-11.033052234193088,3237280
-6.683167219770491,-49.67055856170799,6.697840921217724,11.416749038202148,-14.705222993810418,3237500
-10.251861841482484,-47.06406187722628,-7.912571823021173,2.1733278093353685,-18.88086577660434,3238500
-4.549889552387186,-37.42406254847998,1.1902898023044117,2.128232664449811,-2.1347343914936623,3241500
-3.380159205257739,16.59026296448034,-5.823704287658868,3.128679962873131,-14.433956005518672,3280700
-7.330289171103134,-43.57500905445133,-4.35490271089386,8.820740064347158,-14.939774046233886,3281100
-5.851716838900665,-40.96528231338395,1.4597296556351682,6.609814627661919,-11.22584681801947,3281500
-2.5807911040120683,-20.322017346285058,6.49313093973991,7.325363938165704,-21.772860362889144,3285000
-4.476361992160802,-51.584748700265806,11.208075839291805,10.449012859408919,-17.05675167262569,3291780
-2.6926877684423665,-27.258849844765745,5.888821546264263,1.3268233973521923,-23.21086757601734,3300400
-6.055754461007541,-40.73780938953004,-2.174747683160435,-2.1755243169906593,-15.507794242230828,3338780
-5.4625100984112995,-40.658011953226236,0.32648586872104673,1.6725748094795232,-12.583058867770399,3340800
-8.806322135963834,-33.850336092682085,-3.406516394068095,-2.3680244708116116,-19.496552414540325,3346000
-8.47338923450408,-42.996000147499124,-4.500802109888693,1.4405485914862952,-11.495917134628412,3357350
-2.882763035106336,-42.16930174151505,-1.9609851613862461,2.506071180315083,-13.837575198001222,3364500
-3.3538492289298616,-50.34336033214847,6.838350994343526,3.3538170057608263,-18.681449610080243,3366500
-3.0374352490594956,-45.01780954164175,0.9815251176818801,2.3626813129842175,-13.853784151861472,3368000
-1.0566813820261713,14.079739442788387,0.6284541481399063,6.757346602665745,-19.815618054386885,3384450
18.973813787089238,31.01673113693674,8.307806715944874,26.09220200995344,14.773653087979966,3439000
8.138702993962966,4.008704434740345,-8.391331227807566,0.9522101194803356,17.342113924564835,3450000
14.576044018446384,82.47440109095463,17.25230081834288,26.31036004592318,0.9349859694360282,3455500
6.624942136452787,49.0482867508771,8.14834049600815,7.184588323889047,5.884712747309851,3456500
16.606541362558048,-25.769883106490987,9.151104178824685,5.618238113816026,9.82982332448233,3460000
4.474209059436989,41.52777301139348,8.797237432837003,-0.5577691775582531,5.711940176053109,3463300
0.21022793692129604,-48.19674301542166,-2.114476391851619,3.6013940934139383,-0.006418728931109006,3471500
-3.2346224296517745,-65.76874811110669,-4.370295774181197,3.931267402847912,-0.4763117807886753,3473000
-0.1146777203751973,-42.477230464148896,3.904024582859819,10.453593407523828,16.252839969728416,3479000
-2.737811717144785,-61.22524113715009,-3.6189992280750625,5.451034667651856,-0.5316366395526062,3488000
-3.9616749666029833,-58.66037768308885,-4.315821711837563,10.804626040378071,-9.718913333811935,3498500
13.617189699520296,67.28213842442291,4.743993111864751,34.98425805258831,11.08259327964629,3500000
12.558870979697273,66.69518688077271,6.144098422302181,35.23938317803297,11.494511284405359,3500240
20.01478452560905,-5.9602690624184325,3.321682372299852,12.63302082669746,15.319650526135355,3504000
-12.06018072953922,48.59327617862384,-12.859437533407213,11.985235773304346,-18.40571051348203,3574500
11.104554131463892,80.07469675448661,15.12296589423814,1.6802456406080832,18.562998540927524,3592718
-2.994168245553019,51.37689349893061,-1.1049258018159125,7.218949436145275,-19.823201364995995,3604000
4.271037070200858,-87.33702223989184,5.209058970683018,8.617319566892085,-2.152844396747355,4015330
2.0146083660385328,-83.70124319628073,-18.16176814221281,3.5183437720350432,5.43637189992084,4024430
-1.469451899072357,-87.8758505587259,-7.838192261079756,5.0493917833263815,5.999391454107494,4027000
3.110969629724958,-65.57485910392646,-17.44008033445656,3.521746054363686,-0.6384384150700978,4040500
5.021139968980921,-72.3541469647133,-21.742389964490762,6.845956153136948,7.358644059362679,4043050
-5.517626172277954,48.67738343597561,4.239251423442228,-18.31625215946259,8.262935960333008,4045500
-2.1185968799282824,-83.70821469756666,-4.687984067196227,0.5319963549881839,6.8648106852804425,4056500
